,ID,Region,Date,Weekday,Apartment,Beds,Review,Pic Quality,Price,Accept
11824,11825,3,163,3,0,1,4.8960091960000005,0.906376376,325.3163532,0
11825,11826,2,135,3,1,2,4.561403735,0.864190185,406.13593660000004,0
11826,11827,9,325,4,1,1,4.804973295,0.7974609890000001,344.75980919999995,0
11827,11828,1,334,6,1,2,4.267674645,0.972650668,432.3803606000001,0
11828,11829,2,91,1,0,1,4.3702923810000005,0.470622328,274.06667969999995,0
11829,11830,6,211,2,1,1,4.835635722,0.963354058,370.9248615,0
11830,11831,9,175,1,1,2,4.549273653,0.6764109079999999,393.8210229,0
11831,11832,1,42,1,1,1,3.686843643,0.152415936,242.6569466,0
11832,11833,9,97,7,1,1,4.418454593,0.523759861,285.91433739999997,0
11833,11834,9,177,3,1,1,4.9915591169999995,0.8730599520000001,384.4229273,0
11834,11835,5,15,2,0,2,4.48074521,0.629124589,266.8574593,0
11835,11836,6,171,4,1,2,4.622151294,0.22161763199999998,396.16353250000003,0
11836,11837,9,195,7,0,2,4.382224539,0.600379042,241.92253369999997,1
11837,11838,4,237,7,1,1,4.7525739410000005,0.668301571,338.721449,0
11838,11839,1,234,4,1,1,4.186279926,0.172161265,284.4632244,0
11839,11840,10,327,6,1,1,4.873262099,0.775342251,356.31028189999995,0
11840,11841,5,257,6,0,1,4.286044437,0.800068985,252.65342119999997,1
11841,11842,4,95,5,0,1,4.563689893,0.6893569270000001,258.3332886,1
11842,11843,6,214,5,0,1,4.822726927,0.766255997,281.702873,1
11843,11844,5,80,4,0,2,4.595988285,0.574997049,325.3614086,1
11844,11845,4,302,2,1,2,4.766393393,0.9275831090000001,249.7089144,1
11845,11846,7,47,6,1,2,4.8755577830000005,0.7697303190000001,441.92913610000005,0
11846,11847,4,16,3,1,2,4.6356006380000006,0.7275295890000001,272.6166413,0
11847,11848,10,231,1,1,1,4.899813418,0.589912849,316.8358911,0
11848,11849,5,325,4,0,2,4.928301677,0.726868787,349.2499065,1
11849,11850,7,245,1,1,2,4.716500289,0.7276823259999999,288.1528531,1
11850,11851,9,228,5,1,3,4.170349397,0.803079952,544.6536127,0
11851,11852,9,92,2,1,1,4.836292278999999,0.304453266,227.7572951,0
11852,11853,2,41,7,1,3,4.594831232,0.315844323,445.94453260000006,0
11853,11854,9,328,7,1,2,3.9948849280000003,0.803163107,272.1950872,1
11854,11855,9,274,2,1,2,4.3825566810000005,0.9348546190000001,222.50919269999997,1
11855,11856,5,313,6,1,2,4.449049658,0.42817403600000004,398.8716675,0
11856,11857,1,216,7,1,2,4.073626001,0.674961791,256.659739,1
11857,11858,5,207,5,0,2,4.698965345,0.774474115,400.1840547,0
11858,11859,8,308,1,1,1,4.998037796,0.752773778,321.6387892,0
11859,11860,9,312,5,0,1,4.935878841,0.769778712,341.3675477,0
11860,11861,9,303,3,1,2,3.2673104619999997,0.916920284,260.6832551,0
11861,11862,7,183,2,1,1,3.8690506019999997,0.875943046,179.488192,0
11862,11863,7,214,5,1,1,4.911015081,0.8505980120000001,407.3696041,0
11863,11864,2,226,3,1,1,4.825928496,0.918710858,385.5204988,0
11864,11865,10,301,1,1,2,3.855154417,0.19287728899999998,314.68514,0
11865,11866,4,202,7,1,2,4.839982087,0.9380115659999999,547.9545026000001,0
11866,11867,6,8,2,1,1,4.138176422,0.47355306700000005,169.8010042,0
11867,11868,6,209,7,1,1,4.284431293,0.741334852,218.3054985,0
11868,11869,4,178,4,1,1,3.225801737,0.663256783,158.9725448,1
11869,11870,3,345,3,0,3,4.958036115,0.900179618,461.3092989,0
11870,11871,1,322,1,1,2,4.6562782910000005,0.9663265809999999,433.58527239999995,0
11871,11872,7,332,4,1,1,3.514858828,0.36047986,103.41458109999999,1
11872,11873,1,352,3,1,2,4.453682677,0.90821231,335.42174639999996,0
11873,11874,6,146,7,0,1,4.8206159369999995,0.7427849740000001,241.8779837,1
11874,11875,3,117,6,1,1,4.243772255,0.7974516429999999,322.4804811,0
11875,11876,6,358,2,0,1,4.996312854,0.770194302,327.07971119999996,0
11876,11877,4,112,1,1,1,4.961235319,0.9928248690000001,362.240343,0
11877,11878,1,123,5,1,2,4.7812301669999995,0.854934353,446.0464673,0
11878,11879,6,106,2,1,1,4.80933789,0.91743128,240.20576690000001,0
11879,11880,8,170,3,1,1,4.735482246,0.41952164,230.9014208,0
11880,11881,10,152,6,1,1,4.11053682,0.355989936,239.56187769999997,0
11881,11882,1,29,2,1,1,4.7010097580000005,0.627161675,189.6242677,0
11882,11883,10,74,5,1,1,4.953117756,0.8173279090000001,248.28402930000001,1
11883,11884,6,29,2,0,1,4.9808710739999995,0.847014653,238.2767897,0
11884,11885,4,244,7,1,2,3.547849065,0.733310738,323.255831,0
11885,11886,9,79,3,1,1,4.106591592,0.968193053,209.0337821,0
11886,11887,4,167,7,1,1,4.9095241089999995,0.934793723,415.9822693,0
11887,11888,3,33,6,1,3,3.5221098719999997,0.918573932,321.0147795,0
11888,11889,2,295,2,1,2,4.853907413,0.756334178,262.8996253,1
11889,11890,1,155,2,1,2,4.695856678999999,0.402895729,172.69989630000003,1
11890,11891,4,124,6,1,1,4.792740294,0.508728915,353.8656142,0
11891,11892,9,152,6,1,2,4.956322453,0.950600882,422.86819569999994,0
11892,11893,3,266,1,1,1,4.49415536,0.998678217,237.5005008,1
11893,11894,7,51,3,0,1,3.8788684260000004,0.930497316,189.1262726,0
11894,11895,6,19,6,0,1,4.676084898,0.6332063379999999,311.2160753,0
11895,11896,4,131,6,1,2,4.875992201,0.9908201740000001,493.96632239999997,0
11896,11897,7,268,3,1,1,4.934215905,0.6537949470000001,204.8174331,1
11897,11898,2,267,2,1,1,4.940290282,0.633067785,128.2220111,1
11898,11899,10,271,6,1,1,4.1395473439999995,0.53359349,285.5812316,0
11899,11900,3,153,7,0,1,4.666366361000001,0.905126867,272.09124249999996,0
11900,11901,7,33,6,1,1,4.426321473,0.64232902,218.7282299,1
11901,11902,4,66,4,1,2,3.610836294,0.665618135,365.1222317,0
11902,11903,1,334,6,1,1,4.5860391289999995,0.444963829,347.5072776,0
11903,11904,7,110,6,1,1,4.617435638,0.689221402,273.959834,0
11904,11905,6,346,4,1,1,4.470808556000001,0.863190186,400.4602309,0
11905,11906,4,12,6,0,2,4.835642197,0.779311972,400.33115630000003,0
11906,11907,10,331,3,1,2,4.8002221060000005,0.835833375,381.6076406,0
11907,11908,4,358,2,1,2,4.965198866000001,0.748858983,306.4668299,0
11908,11909,10,301,1,1,3,4.933082723,0.761481202,389.02964689999993,1
11909,11910,3,231,1,1,1,4.181172651,0.7221719040000001,214.8238751,0
11910,11911,8,230,7,0,1,4.338422448,0.942482765,270.38973589999995,0
11911,11912,3,160,7,1,1,4.991050943,0.6005971410000001,214.96018819999998,1
11912,11913,9,107,3,1,1,4.688474845,0.47141094299999997,285.0361792,0
11913,11914,4,320,6,1,1,4.295183364,0.38335098799999995,261.2650176,0
11914,11915,6,254,3,1,2,4.437265175,0.6767778459999999,419.41787389999996,0
11915,11916,6,6,7,1,1,4.5883912680000005,0.964805481,321.1006186,0
11916,11917,10,211,2,1,2,4.604477427,0.7333605259999999,323.6570725,0
11917,11918,9,58,3,1,2,4.887718453,0.43342932100000003,311.85030960000006,0
11918,11919,3,158,5,1,1,4.003949195,0.90972918,328.3667572,0
11919,11920,8,204,2,1,2,4.937093839,0.717176415,318.7519571,0
11920,11921,10,78,2,1,2,4.910437455,0.702197999,343.35977410000004,0
11921,11922,4,321,7,1,1,4.357094295,0.590298481,247.64449700000003,0
11922,11923,3,51,3,0,1,4.963676632,0.93569643,374.0112962,0
11923,11924,2,216,7,1,1,4.251411554,0.645118922,275.9761575,0
11924,11925,7,211,2,1,1,3.491653552,0.82573945,107.2946955,0
11925,11926,6,357,1,1,1,4.603835445,0.206531778,220.1988576,0
11926,11927,8,39,5,1,2,4.650002941,0.877857129,437.26212360000005,0
11927,11928,9,351,2,1,1,4.423479133,0.825285233,241.3255608,0
11928,11929,5,270,5,1,2,4.451281843,0.741983265,304.932617,1
11929,11930,9,232,2,1,2,4.627310002,0.335405159,231.48461380000003,1
11930,11931,7,234,4,1,2,4.948293869,0.8987621859999999,340.5542397,1
11931,11932,3,360,4,1,1,4.027423259,0.944177653,316.66329460000003,0
11932,11933,10,364,1,1,1,4.5350168580000005,0.65942522,338.51450530000005,0
11933,11934,4,332,4,1,1,4.333883139,0.935783355,361.80536939999996,0
11934,11935,2,119,1,0,1,4.699639776000001,0.765226422,246.31243340000003,1
11935,11936,1,321,7,1,1,4.504049434,0.9335384179999999,216.81604359999997,1
11936,11937,3,237,7,1,3,4.705132379,0.9087176159999999,408.7067867,1
11937,11938,1,223,7,0,2,4.262897991,0.962336002,331.35635210000004,0
11938,11939,3,181,7,1,1,4.173454089,0.926487583,196.7644497,1
11939,11940,8,38,4,0,2,4.369643795,0.671936523,303.63970770000003,0
11940,11941,10,295,2,0,1,3.511975503,0.856257368,266.6706128,0
11941,11942,1,272,7,1,3,4.809572635,0.704800375,391.7637722,1
11942,11943,1,66,4,0,1,3.3423560689999996,0.28943330300000003,193.7221115,0
11943,11944,5,162,2,1,1,4.9139752660000005,0.7566918140000001,236.66707730000002,0
11944,11945,1,254,3,1,1,4.904697403,0.975166263,342.11904480000004,0
11945,11946,4,360,4,1,1,4.704625466,0.776812336,312.1632558,0
11946,11947,10,35,1,1,1,3.5603949189999997,0.978062607,307.852179,0
11947,11948,10,313,6,1,1,4.53071127,0.511846744,226.54185,0
11948,11949,7,138,6,1,1,4.642247863,0.880237383,250.9278853,1
11949,11950,2,165,5,1,1,4.684043913,0.897142125,354.5219097,0
11950,11951,1,202,7,1,1,4.4038242180000005,0.822242565,334.46767400000004,0
11951,11952,1,143,4,1,2,3.3728467230000003,0.584869665,228.8730971,0
11952,11953,6,109,5,1,2,4.845921596,0.947462279,340.72610410000004,1
11953,11954,6,50,2,0,1,4.442731746000001,0.71658914,252.0857579,0
11954,11955,10,73,4,1,1,4.516999964,0.8968692690000001,196.33953300000002,1
11955,11956,4,138,6,1,3,3.1390715769999997,0.802975813,361.1821129,0
11956,11957,6,292,6,1,1,4.460566015,0.772508883,254.8065617,1
11957,11958,6,177,3,1,2,4.8321942589999995,0.845037347,437.28417189999993,0
11958,11959,6,273,1,0,1,4.636984972,0.997379293,387.5845829,0
11959,11960,7,184,3,1,1,4.21542122,0.935011989,162.15429709999998,1
11960,11961,4,214,5,1,1,4.884749356,0.707246422,232.45761290000002,1
11961,11962,2,184,3,1,3,4.694853035,0.543103388,262.1232275,1
11962,11963,2,39,5,1,2,4.836310092,0.548249494,410.88440319999995,0
11963,11964,8,274,2,1,1,4.810325985,0.812169508,261.88443959999995,0
11964,11965,2,122,4,0,1,4.73589588,0.661169683,234.4093444,1
11965,11966,3,304,4,1,1,4.9006234719999995,0.8859008279999999,320.2190145,0
11966,11967,1,225,2,0,1,4.755220602,0.864071659,329.7242577,0
11967,11968,2,16,3,1,1,4.069849424,0.9794622470000001,193.14834209999998,0
11968,11969,5,290,4,1,1,4.0663947,0.9967915999999999,304.4809818,0
11969,11970,1,147,1,0,1,4.448864966,0.789368983,394.7171118,0
11970,11971,7,101,4,1,2,4.144459513999999,0.8524443420000001,347.0981496,0
11971,11972,9,276,4,1,1,4.521335993,0.831831535,217.53788280000003,1
11972,11973,3,221,5,1,1,4.845578558,0.5817050810000001,303.5672077,0
11973,11974,4,78,2,1,1,4.290782357,0.9490540009999999,280.3742565,0
11974,11975,4,35,1,1,3,4.789640466,0.8315165040000001,428.5026289,0
11975,11976,2,115,4,1,1,4.229868194,0.907542044,427.26290379999995,0
11976,11977,9,131,6,1,1,4.65026265,0.6916286229999999,320.70178880000003,0
11977,11978,6,98,1,0,1,4.791283972,0.591456691,246.1733767,0
11978,11979,3,113,2,1,1,4.932136118,0.76794648,210.52895139999998,1
11979,11980,5,76,7,0,2,4.186305775,0.8810587940000001,349.6363286,0
11980,11981,10,199,4,1,3,4.936401088,0.899590745,521.3960281999999,0
11981,11982,3,9,3,1,3,4.889898502,0.468265428,439.22302,0
11982,11983,6,96,6,0,1,4.322135833,0.74763517,229.3858432,1
11983,11984,10,109,5,1,1,4.555175193,0.677364082,218.2685272,1
11984,11985,3,317,3,1,2,4.556591501000001,0.93905265,395.9718533,0
11985,11986,10,21,1,1,1,4.581740478,0.8226473329999999,275.0529817,0
11986,11987,3,163,3,0,1,4.071040502,0.818305933,261.0220667,0
11987,11988,10,190,2,1,4,4.839462517,0.9009978270000001,339.943185,1
11988,11989,1,64,2,0,2,4.775852862,0.774862649,333.14869780000004,0
11989,11990,9,276,4,1,4,4.316206828,0.23628723699999998,465.81982029999995,0
11990,11991,4,286,7,1,1,4.471242203,0.856701815,272.39002999999997,0
11991,11992,10,139,7,1,1,4.577367386000001,0.201774177,243.3099216,0
11992,11993,6,110,6,1,1,4.319392656000001,0.80118445,297.4728092,0
11993,11994,9,238,1,1,1,4.673248803,0.9421516,335.800976,0
11994,11995,3,270,5,1,1,4.505712645,0.560121822,308.1550585,0
11995,11996,10,261,3,1,2,4.699748445,0.412016514,363.25006010000004,0
11996,11997,1,32,5,0,2,4.565690138,0.8134282420000001,256.89838540000005,1
11997,11998,9,31,4,1,1,3.72075706,0.820424345,222.2091726,0
11998,11999,2,141,2,0,1,4.872590342,0.873164189,242.48193250000003,1
11999,12000,9,153,7,1,2,4.588429566,0.69183404,399.84021010000004,0
12000,12001,9,62,7,1,2,4.85825947,0.920910455,454.01297180000006,0
12001,12002,3,192,4,1,2,4.706713584,0.809508109,419.66975369999994,0
12002,12003,4,307,7,0,1,4.0371864639999995,0.8549375490000001,274.0515111,0
12003,12004,9,280,1,1,1,4.586891073,0.6896995440000001,366.21305839999997,0
12004,12005,5,33,6,1,2,4.8370238510000005,0.787300749,507.52025089999995,0
12005,12006,2,358,2,1,1,4.8668275969999995,0.951649172,172.2865765,1
12006,12007,9,343,1,0,2,4.484342224,0.626802061,317.2378637,0
12007,12008,3,259,1,1,1,4.766759427,0.7700791309999999,287.49656719999996,0
12008,12009,5,287,1,1,1,4.754552155,0.664089783,336.47493860000003,0
12009,12010,3,241,4,1,1,4.695384971,0.7940669859999999,316.70232860000004,0
12010,12011,1,245,1,0,1,4.886500677,0.478989936,258.0192223,0
12011,12012,3,336,1,0,2,4.652093099,0.724482383,425.87268560000007,0
12012,12013,5,238,1,1,1,3.605179085,0.9787270809999999,249.39765950000003,0
12013,12014,2,2,3,1,1,4.6168568610000005,0.8450476579999999,176.56700049999998,0
12014,12015,4,337,2,1,1,4.3424198480000005,0.6893953759999999,167.0243039,0
12015,12016,2,318,4,1,1,4.52299699,0.77571534,340.80685239999997,0
12016,12017,10,67,5,1,2,4.340826833,0.548678981,257.8498911,1
12017,12018,2,220,4,0,1,4.66831188,0.583773323,324.92620750000003,0
12018,12019,4,327,6,1,1,3.441759787,0.888406941,253.68783969999998,0
12019,12020,6,184,3,1,1,4.6162127239999995,0.64672476,196.28789740000002,1
12020,12021,7,336,1,0,4,4.18125564,0.360374643,493.94707530000005,0
12021,12022,9,251,7,0,1,4.85636214,0.920320998,365.7707415,0
12022,12023,3,18,5,0,1,4.649972171,0.716301325,214.6136664,1
12023,12024,10,324,3,1,1,4.271837981,0.9224540290000001,264.5898116,0
12024,12025,1,289,3,1,1,4.991320465,0.961628519,305.2475261,0
12025,12026,6,70,1,1,1,4.079218249,0.798277542,185.8827581,1
12026,12027,10,298,5,1,1,4.773678011,0.647375284,319.6526701,0
12027,12028,1,87,4,1,1,4.655905385,0.938338827,276.3037298,1
12028,12029,4,100,3,1,1,4.545306167,0.89525054,324.3537849,0
12029,12030,2,47,6,1,1,4.827061241,0.21559019100000001,252.79072569999997,0
12030,12031,7,205,3,1,3,4.756131039,0.540700187,451.9123399,0
12031,12032,5,46,5,1,1,3.714336486,0.821970709,273.81512389999995,0
12032,12033,6,33,6,0,2,4.5493658560000005,0.7179090859999999,302.0712073,1
12033,12034,6,32,5,0,1,4.327916125,0.159853661,256.33228959999997,0
12034,12035,2,239,2,1,2,4.745482171,0.760058043,380.7921787,0
12035,12036,2,83,7,1,3,4.519688672,0.583523886,426.7072916,0
12036,12037,5,89,6,1,1,4.8273889830000005,0.588339286,369.7514588,0
12037,12038,2,269,4,1,2,4.495118348,0.5980007820000001,274.836548,1
12038,12039,5,203,1,0,1,4.7244540289999994,0.9913910640000001,318.95014,0
12039,12040,4,329,1,1,1,4.561976719,0.956395524,337.0571508,0
12040,12041,3,347,5,1,2,4.706120725,0.8855768409999999,322.07849419999997,1
12041,12042,10,354,5,0,2,3.953092621,0.36026942,259.4641402,0
12042,12043,3,276,4,1,2,3.0558659880000003,0.766367611,251.26449359999998,0
12043,12044,9,13,7,1,1,4.198287337,0.864775028,205.6525257,0
12044,12045,4,150,4,0,1,4.633694278,0.686352504,401.68482,0
12045,12046,8,121,3,0,3,4.7803520960000006,0.6986882790000001,336.2398696,1
12046,12047,4,303,3,1,2,4.392407382,0.312863992,247.42406859999997,1
12047,12048,9,239,2,1,2,4.096828712,0.6617672920000001,336.5965194,0
12048,12049,3,211,2,1,1,4.975024863,0.809828612,224.03234550000002,1
12049,12050,8,263,5,1,2,3.833208411,0.986619785,318.1219564,0
12050,12051,5,159,6,1,1,4.1526708039999995,0.576816412,232.29755899999998,0
12051,12052,7,252,1,1,2,4.98073537,0.876094609,443.044275,0
12052,12053,9,197,2,1,1,4.918939293999999,0.6938633329999999,321.46790539999995,0
12053,12054,5,329,1,1,1,4.498885388,0.506467224,371.0090898,0
12054,12055,4,117,6,1,1,4.999215499,0.436394358,370.89716410000005,0
12055,12056,7,100,3,1,1,4.654872141,0.763835412,321.86818139999997,0
12056,12057,10,235,5,0,1,4.856415678,0.824276215,305.2656591,0
12057,12058,10,179,5,0,1,4.869241744,0.71753796,361.7609724,0
12058,12059,8,340,5,0,1,4.64837467,0.986241383,231.76665040000003,1
12059,12060,2,270,5,1,2,4.7087049510000005,0.999486427,492.7355869,0
12060,12061,10,105,1,0,2,4.669018135,0.886779221,383.711894,0
12061,12062,2,329,1,1,1,4.993932009,0.8378812,325.8575387,0
12062,12063,9,74,5,1,1,4.7383750319999995,0.459573213,351.83207389999995,0
12063,12064,5,41,7,1,1,4.322057833,0.850467642,269.2300061,0
12064,12065,10,301,1,1,1,4.5544346739999995,0.8004653409999999,277.2045003,0
12065,12066,4,51,3,1,3,4.875997631000001,0.45593729299999997,427.7028409,0
12066,12067,5,298,5,1,3,4.806479363,0.804872316,421.7607215,1
12067,12068,10,187,6,1,2,4.519157945,0.7753933709999999,266.7896165,1
12068,12069,10,248,4,0,1,4.962089498,0.8692489179999999,252.38873880000003,1
12069,12070,4,50,2,0,1,4.881736469,0.895856366,255.66259669999997,0
12070,12071,1,61,6,1,1,4.533515376,0.8065186540000001,304.3549064,0
12071,12072,7,210,1,1,1,4.923123075,0.882192251,351.7137773,0
12072,12073,10,143,4,1,2,4.544745213000001,0.8316174820000001,302.7421181,1
12073,12074,9,231,1,1,1,4.4787280019999995,0.79914698,262.9175284,0
12074,12075,4,182,1,1,1,4.489709361,0.96281163,283.37095439999996,0
12075,12076,5,184,3,1,3,4.448724713,0.84439937,400.8292222,0
12076,12077,6,57,2,1,1,4.873991216,0.9817531629999999,263.8681266,0
12077,12078,10,17,4,1,1,4.131916042,0.406415111,251.66145989999998,0
12078,12079,3,22,2,0,2,4.614271976,0.355671811,290.09810889999994,0
12079,12080,7,173,6,1,2,4.733974067,0.61251951,522.4945996,0
12080,12081,8,245,1,1,1,4.986343306,0.46815572299999997,273.4502465,0
12081,12082,1,237,7,1,1,4.971200811,0.56932955,233.9538023,1
12082,12083,4,340,5,1,1,3.2860038819999997,0.428806709,125.23283640000001,1
12083,12084,3,333,5,1,1,4.220235485,0.759438395,260.72142790000004,0
12084,12085,10,172,5,1,2,3.0709932419999997,0.412455079,284.20842830000004,0
12085,12086,1,278,6,1,1,3.8214113939999996,0.7805678859999999,355.3945955,0
12086,12087,5,255,4,1,1,4.288595113,0.619906814,300.0824674,0
12087,12088,10,308,1,1,1,4.066742488,0.8592076909999999,261.0471631,0
12088,12089,1,156,3,0,3,4.4817168060000006,0.24432363399999998,382.0170005,0
12089,12090,4,54,6,1,2,4.951687843,0.728031025,375.0348486,0
12090,12091,6,8,2,1,1,4.818080784,0.911155396,286.0275215,0
12091,12092,2,335,7,1,1,4.812516796000001,0.879883503,237.6818645,1
12092,12093,8,1,2,1,1,4.116905888,0.920548055,277.8041507,0
12093,12094,7,352,3,1,1,4.983874965,0.8235094279999999,355.938811,0
12094,12095,9,165,5,1,1,4.803176001000001,0.627597926,334.1306567,0
12095,12096,2,280,1,1,1,3.8198049530000002,0.730137665,171.0871416,0
12096,12097,8,23,3,1,1,4.511230563,0.938745649,300.4789275,0
12097,12098,6,296,3,1,1,4.780773593,0.584666803,228.0491437,0
12098,12099,1,224,1,1,1,3.7479481060000004,0.23674979899999998,242.5889299,0
12099,12100,1,43,2,0,1,4.813096292,0.7932112170000001,197.1834737,1
12100,12101,2,22,2,1,2,4.532779628,0.881149883,324.6133398,0
12101,12102,6,132,7,1,1,4.429508537,0.894003405,350.0788561,0
12102,12103,8,138,6,0,1,4.370875946,0.7470511559999999,414.0080357,0
12103,12104,10,175,1,1,2,4.615749564,0.662143336,338.368539,0
12104,12105,10,243,6,0,1,4.720448793,0.459589242,211.98402140000002,1
12105,12106,5,302,2,1,1,4.753164948,0.9341596659999999,327.13180639999996,0
12106,12107,5,131,6,1,2,4.873971297,0.7578611829999999,340.41988080000004,1
12107,12108,9,141,2,0,1,4.7980259389999995,0.37830391399999996,161.54543590000003,0
12108,12109,7,332,4,0,1,4.257522601,0.50396136,266.3185625,0
12109,12110,7,153,7,1,1,4.55793428,0.848346222,360.166869,0
12110,12111,4,337,2,1,1,4.239382977,0.93369192,152.240562,0
12111,12112,3,184,3,1,1,4.663577817,0.912068115,261.73912859999996,0
12112,12113,4,326,5,1,1,4.736929044,0.979801314,275.0436277,0
12113,12114,5,306,6,1,1,4.507669571,0.578984241,256.3839478,0
12114,12115,3,340,5,1,1,4.928721663,0.668106715,313.78752180000004,0
12115,12116,7,357,1,1,1,4.432094888,0.7533315759999999,346.2980983,0
12116,12117,1,55,7,1,1,4.99655512,0.8810684609999999,251.8488185,1
12117,12118,5,264,6,1,1,4.72850133,0.7801066409999999,365.269517,0
12118,12119,6,340,5,1,2,4.968838348999999,0.834900367,324.6596491,1
12119,12120,2,335,7,1,2,4.807090502,0.7426794040000001,365.5072798,0
12120,12121,4,270,5,1,1,4.9216372999999995,0.7817240520000001,387.2078083,0
12121,12122,5,336,1,1,1,4.543965675,0.8252403629999999,324.3258403,0
12122,12123,2,229,6,1,3,4.508462178,0.95750437,495.01453169999996,0
12123,12124,4,160,7,1,2,4.462687826,0.954405045,459.3147875,0
12124,12125,10,224,1,1,1,4.906032693,0.800443005,320.468252,0
12125,12126,10,16,3,1,1,4.183735822,0.730016269,259.0891849,0
12126,12127,6,67,5,1,1,4.800018423,0.782148664,242.97942969999997,1
12127,12128,1,246,2,1,1,4.9530145910000005,0.204181022,147.5308686,1
12128,12129,10,242,5,1,1,4.824283235,0.721609067,197.7344397,1
12129,12130,5,254,3,1,1,4.793121505,0.259679571,171.209203,1
12130,12131,7,180,6,1,1,4.28309005,0.996737587,364.47571,0
12131,12132,5,53,5,0,1,4.852827346000001,0.762596515,262.7681502,1
12132,12133,6,337,2,1,3,4.782698936,0.845992062,337.3545632,1
12133,12134,6,34,7,1,2,4.948330588999999,0.661378459,366.2406546,0
12134,12135,10,168,1,1,2,4.956487045,0.7201811840000001,311.4327838,1
12135,12136,1,221,5,1,1,4.666439352,0.5768250220000001,289.18940410000005,0
12136,12137,9,187,6,1,2,4.422124889,0.888067915,374.3076625,0
12137,12138,10,259,1,1,2,4.960023425,0.836086468,446.3661335,0
12138,12139,2,23,3,1,1,4.316911145,0.674410445,330.14984869999995,0
12139,12140,5,285,6,1,1,4.910735303,0.896222677,318.7746057,0
12140,12141,1,6,7,0,3,4.994134046,0.5221352429999999,522.4589536000001,0
12141,12142,4,249,5,1,1,4.4932840810000005,0.9984228409999999,409.8106912,0
12142,12143,9,206,4,1,1,3.91131644,0.584264062,176.30553510000001,1
12143,12144,2,233,3,1,2,3.93611473,0.670361795,290.2539066,0
12144,12145,2,15,2,1,1,4.883060413,0.6533026829999999,241.317294,0
12145,12146,2,70,1,1,2,3.993946831,0.944357228,410.17130560000004,0
12146,12147,7,356,7,0,1,4.165133646,0.535184773,333.8026307,0
12147,12148,8,278,6,1,2,3.904623054,0.720432492,232.719833,1
12148,12149,4,65,3,1,1,4.273897475,0.9027376029999999,198.9722876,0
12149,12150,6,106,2,1,2,4.380488292,0.943390521,305.56654069999996,0
12150,12151,10,203,1,0,2,4.917644274,0.9855265559999999,456.61560949999995,0
12151,12152,6,332,4,1,1,4.942352035,0.374368217,257.7356369,0
12152,12153,4,173,6,1,1,4.597359183,0.920142751,359.936556,0
12153,12154,5,126,1,1,1,4.730284561,0.770581431,404.3768465,0
12154,12155,2,64,2,1,3,4.9667213960000005,0.312280945,281.7121132,1
12155,12156,5,343,1,1,1,4.919453344,0.719335097,328.1184434,0
12156,12157,2,342,7,1,3,4.954368605,0.730624597,419.83216009999995,0
12157,12158,6,86,3,1,1,4.876259837,0.840899759,320.4887428,0
12158,12159,3,140,1,1,1,4.609894944,0.871276809,238.2079091,1
12159,12160,10,321,7,1,2,4.849552364,0.972850656,310.0592159,1
12160,12161,4,305,5,1,2,4.334786951,0.744715655,395.5410256,0
12161,12162,9,266,1,1,2,4.379620278,0.960854003,479.2747815,0
12162,12163,6,182,1,1,2,4.769966959,0.616823428,431.34995210000005,0
12163,12164,5,321,7,1,2,4.43512655,0.8802111420000001,267.8656851,1
12164,12165,2,186,5,0,2,4.424257427,0.862815289,301.1628,1
12165,12166,7,300,7,1,2,4.838184701,0.966594093,341.6694575,0
12166,12167,1,254,3,1,2,4.802054245,0.915106147,298.11464910000007,1
12167,12168,9,246,2,1,1,4.216318255,0.88799589,330.3653819,0
12168,12169,2,328,7,1,1,4.88416766,0.791339063,347.7529727,0
12169,12170,2,80,4,1,1,4.56163032,0.782900557,271.8194078,0
12170,12171,3,260,2,1,1,4.706559826,0.7262671270000001,232.05764010000001,0
12171,12172,3,54,6,1,1,4.692266948,0.6850091759999999,334.66317779999997,0
12172,12173,7,97,7,0,1,4.625116805,0.841107687,332.3723393,0
12173,12174,10,332,4,1,2,4.91846805,0.798215323,401.979108,0
12174,12175,1,335,7,1,1,4.850483978,0.745348199,195.47619680000003,1
12175,12176,2,92,2,1,1,4.626844431,0.7930598090000001,289.5932889,0
12176,12177,10,85,2,1,1,4.94590596,0.6030939710000001,172.2543907,0
12177,12178,6,148,2,1,1,4.942572812,0.593500412,209.4854512,0
12178,12179,3,282,3,1,2,4.777400028,0.9963432790000001,327.6781659,0
12179,12180,4,14,1,1,1,3.0883741369999997,0.8142904390000001,296.51813849999996,0
12180,12181,2,3,4,1,2,3.64406809,0.829568767,247.79077039999999,0
12181,12182,9,179,5,1,2,4.2397370819999995,0.6521414320000001,329.7415543,0
12182,12183,4,308,1,1,2,4.530681008,0.596229831,314.93506339999993,0
12183,12184,7,287,1,1,1,4.38849434,0.66289574,267.7747496,0
12184,12185,1,115,4,1,1,4.852794795,0.9050499959999999,306.55710519999997,0
12185,12186,9,6,7,1,2,4.978720972,0.9909255690000001,381.1703591,0
12186,12187,2,11,5,1,3,4.524970978,0.622115993,449.1370357,0
12187,12188,8,108,4,1,2,4.7123749969999995,0.664484894,449.533084,0
12188,12189,5,301,1,1,3,4.762613312,0.8685369000000001,361.7650643,1
12189,12190,2,53,5,1,2,4.486140618,0.8481176090000001,333.62514839999994,0
